wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q14806386,Martin Baxa,Martin Baxa,male,1975-09-16T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q45843918,Minister of Culture,2021-12-17T00:00:00Z,Q14806386-9A89138D-4B18-4527-8528-E2F5E920011F
Q15054146,Martin Kupka,Martin Kupka,male,1975-10-28T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q45754140,Minister of Transport,2021-12-17T00:00:00Z,Q15054146-E5E3714C-9E37-473E-88B1-F436B4B3B498
Q55118635,Michal Šalomoun,Michal Šalomoun,male,1974-10-21T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q59773497,Minister and Chairman of the Legislative Council of the Government of the Czech Republic,2021-12-17T00:00:00Z,Q55118635-4366380C-FB0D-48A7-8479-DE34A52D8B74
Q12037105,Mikuláš Bek,Mikuláš Bek,male,1964-04-22T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q12052800,Minister for European Affairs,2021-12-17T00:00:00Z,Q12037105-F5BD0979-68A1-4464-940F-199B1253C39A
Q3372924,Pavel Blažek,Pavel Blažek,male,1969-04-08T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q26197353,Minister of Justice,2021-12-17T00:00:00Z,Q3372924-e1040ca1-4d0b-f38b-5988-6ee60577591f
Q3377548,Petr Fiala,Petr Fiala,male,1964-09-01T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q3409229,Prime Minister,2021-11-28T00:00:00Z,Q3377548-cc587e31-4da1-5014-4531-5b48de74ef76
Q2079976,Petr Gazdík,Petr Gazdík,male,1974-06-26T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q30312984,"Minister for Education, Youth and Sports",2021-12-17T00:00:00Z,Q2079976-6AC4CD07-2445-40BE-BC80-E9F7D5118DF6
Q30114672,Vlastimil Válek,Vlastimil Válek,male,1960-05-17T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q45750372,Minister of Health,2021-12-17T00:00:00Z,Q30114672-20e01fe6-4e56-2769-4bab-b4ae9139fb0b
Q30114672,Vlastimil Válek,Vlastimil Válek,male,1960-05-17T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q61882567,Deputy Prime Minister,2021-12-17T00:00:00Z,Q30114672-5E5B574C-05B8-4A6F-8261-07C7D3F089A6
Q22035584,Vít Rakušan,Vít Rakušan,male,1978-06-16T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q20058795,Minister of the Interior,2021-12-17T00:00:00Z,Q22035584-f9c2621a-4965-ecd2-3eb8-c55e39ac5454
Q22035584,Vít Rakušan,Vít Rakušan,male,1978-06-16T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q61882567,1st Deputy Prime Minister,2021-12-17T00:00:00Z,Q22035584-12F466BF-868D-451A-80A6-3504F4E9DD1C
Q10857406,Zbyněk Stanjura,Zbyněk Stanjura,male,1964-02-15T00:00:00Z,11,https://www.vlada.cz/en/vlada/,2021-12-19T00:00:00Z,Q2207925,Minister of Finance,2021-12-17T00:00:00Z,Q10857406-fd16ee12-4ca7-a572-964c-b0020c4c6282
